date,closeprofit,positionprofit,dynbalance,fee
20170120,-299940.00000000047,4440.000000000055,-309757.1700000004,14257.170000000004
20170123,-294300.0000000004,1500,-307103.4900000004,14303.490000000003
20170124,-293220.0000000004,0,-307569.7700000004,14349.770000000002
20170125,-296940.0000000005,4739.999999999918,-306642.2500000006,14442.250000000002
20170126,-296940.0000000005,7259.999999999945,-304122.2500000006,14442.250000000002
20170203,-292980.0000000006,2879.9999999999727,-304588.7100000006,14488.710000000001
20170206,-290820.0000000005,-300,-305701.3100000005,14581.31
20170207,-293820.00000000047,840.0000000000546,-307746.5500000004,14766.549999999997
20170208,-293400.00000000047,5700,-302512.79000000044,14812.789999999999
20170209,-293400.00000000047,9059.999999999945,-299152.7900000005,14812.789999999999
20170210,-293400.00000000047,15479.999999999973,-292732.79000000044,14812.789999999999
20170213,-293400.00000000047,20579.99999999997,-287632.79000000044,14812.789999999999
20170214,-277920.00000000047,-179.99999999997272,-292959.73000000045,14859.729999999998
20170215,-286140.00000000047,2220.0000000000273,-298873.7100000005,14953.709999999997
20170216,-287940.00000000047,2520.0000000000273,-300420.67000000045,15000.669999999996
20170217,-287640.00000000047,3600,-299087.6500000005,15047.649999999996
20170220,-294420.00000000047,10679.999999999973,-298834.9500000005,15094.949999999995
20170221,-294420.00000000047,9659.999999999945,-299854.95000000054,15094.949999999995
20170222,-284880.0000000005,1620.0000000000273,-298450.4900000005,15190.489999999993
20170223,-286620.00000000047,660.0000000000819,-301198.1900000004,15238.189999999993
20170224,-284880.0000000004,900,-299265.8100000004,15285.809999999992
20170227,-289080.0000000001,4260.000000000082,-300248.45000000007,15428.449999999992
20170228,-289080.0000000001,3420.0000000000273,-301088.4500000001,15428.449999999992
20170301,-286200.0000000001,-239.99999999991815,-301963.23000000004,15523.229999999994
20170302,-286200.0000000001,4920.000000000027,-296803.2300000001,15523.229999999994
20170303,-286200.0000000001,8820.000000000027,-292903.2300000001,15523.229999999994
20170306,-279540.00000000006,2940.0000000000546,-292170.31,15570.309999999996
20170307,-277559.9999999998,2459.9999999999454,-290859.28999999986,15759.289999999995
20170308,-275699.9999999999,59.99999999994543,-291446.62999999995,15806.629999999996
20170309,-275699.9999999999,8039.999999999918,-283466.62999999995,15806.629999999996
20170310,-269879.9999999999,-1379.9999999999727,-287113.7099999999,15853.709999999997
20170313,-275879.99999999977,8760.000000000082,-283067.9699999997,15947.97
20170314,-269279.99999999977,-120.00000000002728,-285395.5099999998,15995.51
20170315,-270419.9999999997,-839.9999999999181,-287398.28999999963,16138.290000000003
20170316,-271619.9999999997,-1980.0000000001091,-289785.9099999998,16185.910000000002
20170317,-277679.99999999977,13320.000000000027,-280641.30999999976,16281.31
20170320,-277679.99999999977,10200,-283761.30999999976,16281.31
20170321,-268139.9999999998,4559.999999999945,-279908.5099999999,16328.51
20170322,-267059.9999999998,600,-282882.9099999998,16422.91
20170323,-267779.9999999998,-5040.000000000055,-289290.0699999999,16470.070000000003
20170324,-275819.9999999999,11879.999999999973,-280457.5899999999,16517.59
20170327,-268679.99999999994,1979.9999999999727,-283265.44999999995,16565.45
20170328,-268679.99999999994,2879.9999999999727,-282365.44999999995,16565.45
20170329,-269399.99999999994,-4020.0000000000273,-290033.32999999996,16613.329999999998
20170330,-275999.99999999994,4920.000000000027,-287740.9099999999,16660.91
20170331,-273959.9999999999,2760.000000000082,-287908.38999999984,16708.390000000003
20170405,-273959.9999999999,19800,-270868.3899999999,16708.390000000003
20170406,-263099.99999999965,-659.9999999999454,-280564.9499999996,16804.95
20170407,-263099.99999999965,1320.0000000000273,-278584.9499999996,16804.95
20170410,-263159.9999999996,1320.0000000000273,-278693.32999999955,16853.329999999998
20170411,-275399.99999999965,-2700,-295098.56999999966,16998.570000000003
20170412,-282119.99999999965,-1320.0000000000273,-300486.74999999965,17046.750000000004
20170413,-286979.9999999997,239.99999999991815,-303835.1499999998,17095.150000000005
20170414,-289199.9999999997,7020.000000000027,-299323.4499999997,17143.450000000008
20170417,-289199.9999999997,8400,-297943.4499999997,17143.450000000008
20170418,-282179.9999999997,1920.0000000000273,-297499.2499999997,17239.250000000004
20170419,-282179.9999999997,8700,-290719.2499999997,17239.250000000004
20170420,-278579.9999999997,-779.9999999999727,-296741.5499999997,17381.55
20170421,-279779.9999999997,-300,-297509.02999999974,17429.030000000002
20170424,-279779.9999999997,9600,-287609.02999999974,17429.030000000002
20170425,-273119.99999999977,1379.9999999999727,-289216.18999999977,17476.190000000006
20170426,-269039.99999999977,1139.9999999999181,-285423.5499999998,17523.550000000007
20170427,-267899.9999999998,-300,-285770.84999999986,17570.85000000001
20170428,-271979.99999999994,-1860.0000000000819,-291457.97000000003,17617.970000000012
20170502,-275040,659.9999999999454,-292092.19000000006,17712.190000000013
20170503,-273900,3539.999999999918,-288166.25000000006,17806.25000000001
20170504,-277560.00000000006,539.9999999999181,-294919.9300000001,17899.93000000001
20170505,-277560.00000000006,7439.999999999918,-288019.9300000001,17899.93000000001
20170508,-277560.00000000006,13739.999999999918,-281719.9300000001,17899.93000000001
