,0
2016-12-08 13:35:00,669873.078400004
2016-12-08 13:40:00,670335.078400004
2016-12-08 13:45:00,671193.078400004
2016-12-08 13:50:00,671919.0784000041
2016-12-08 13:55:00,672249.0784000041
2016-12-08 14:00:00,672381.078400004
2016-12-08 14:05:00,671127.0784000041
2016-12-08 14:10:00,670665.0784000041
2016-12-08 14:15:00,670797.0784000041
2016-12-08 14:20:00,670797.0784000041
2016-12-08 14:25:00,670929.0784000041
2016-12-08 14:30:00,670929.0784000041
2016-12-08 14:35:00,671655.0784000041
2016-12-08 14:40:00,669675.0784000041
2016-12-08 14:45:00,669807.0784000041
2016-12-08 14:50:00,668685.0784000041
2016-12-08 14:55:00,668667.3800800041
2016-12-08 15:00:00,668343.3800800041
2016-12-09 09:35:00,670773.3800800041
2016-12-09 09:40:00,669153.3800800041
2016-12-09 09:45:00,668937.3800800041
2016-12-09 09:50:00,669369.3800800041
2016-12-09 09:55:00,669369.3800800041
2016-12-09 10:00:00,667371.3800800042
2016-12-09 10:05:00,667533.3800800042
2016-12-09 10:10:00,666615.3800800042
2016-12-09 10:15:00,666345.3800800042
2016-12-09 10:20:00,664563.3800800042
2016-12-09 10:25:00,665211.3800800042
2016-12-09 10:30:00,665373.3800800042
2016-12-09 10:35:00,665991.4968400039
2016-12-09 10:40:00,666519.496840004
2016-12-09 10:45:00,666387.496840004
2016-12-09 10:50:00,665727.496840004
2016-12-09 10:55:00,665727.496840004
2016-12-09 11:00:00,666453.496840004
2016-12-09 11:05:00,665331.496840004
2016-12-09 11:10:00,666057.4968400041
2016-12-09 11:15:00,666915.4968400041
2016-12-09 11:20:00,669621.4968400041
2016-12-09 11:25:00,670545.4968400041
2016-12-09 11:30:00,672657.4968400041
2016-12-09 13:05:00,672855.4968400041
2016-12-09 13:10:00,671601.4968400041
2016-12-09 13:15:00,672789.4968400042
2016-12-09 13:20:00,671733.4968400041
2016-12-09 13:25:00,672129.4968400042
2016-12-09 13:30:00,672327.4968400042
2016-12-09 13:35:00,670017.4968400042
2016-12-09 13:40:00,670215.4968400042
2016-12-09 13:45:00,670875.4968400042
2016-12-09 13:50:00,670149.4968400042
2016-12-09 13:55:00,669357.4968400042
2016-12-09 14:00:00,670347.4968400042
2016-12-09 14:05:00,669687.4968400042
2016-12-09 14:10:00,669555.4968400042
2016-12-09 14:15:00,669555.4968400042
2016-12-09 14:20:00,667905.4968400042
2016-12-09 14:25:00,667641.4968400042
2016-12-09 14:30:00,667707.4968400043
2016-12-09 14:35:00,666717.4968400043
2016-12-09 14:40:00,665265.4968400043
2016-12-09 14:45:00,666255.4968400043
2016-12-09 14:50:00,665925.4968400043
2016-12-09 14:55:00,667245.4968400043
2016-12-09 15:00:00,667905.4968400043
2016-12-12 09:35:00,666717.4968400043
2016-12-12 09:40:00,666585.4968400043
2016-12-12 09:45:00,667047.4968400043
2016-12-12 09:50:00,666387.4968400043
2016-12-12 09:55:00,666453.4968400043
2016-12-12 10:00:00,660249.4968400045
2016-12-12 10:05:00,661275.8040400044
2016-12-12 10:10:00,664731.8040400044
2016-12-12 10:15:00,663975.8040400044
2016-12-12 10:20:00,663381.8040400044
2016-12-12 10:25:00,664515.8040400044
2016-12-12 10:30:00,663489.8040400045
2016-12-12 10:35:00,664893.8040400045
2016-12-12 10:40:00,668079.8040400045
2016-12-12 10:45:00,668997.8040400045
2016-12-12 10:50:00,667809.8040400045
2016-12-12 10:55:00,667755.8040400044
2016-12-12 11:00:00,668025.8040400044
2016-12-12 11:05:00,668997.8040400045
2016-12-12 11:10:00,669051.8040400045
2016-12-12 11:15:00,673857.8040400045
2016-12-12 11:20:00,673749.8040400045
2016-12-12 11:25:00,674559.8040400045
2016-12-12 11:30:00,678231.8040400045
2016-12-12 13:05:00,676341.8040400045
2016-12-12 13:10:00,674451.8040400045
2016-12-12 13:15:00,675369.8040400045
2016-12-12 13:20:00,674019.8040400045
2016-12-12 13:25:00,675207.8040400045
2016-12-12 13:30:00,675369.8040400045
2016-12-12 13:35:00,678501.8040400045
2016-12-12 13:40:00,676935.8040400045
2016-12-12 13:45:00,677421.8040400045
2016-12-12 13:50:00,676125.8040400045
2016-12-12 13:55:00,675531.8040400045
2016-12-12 14:00:00,677421.8040400045
2016-12-12 14:05:00,677151.8040400045
2016-12-12 14:10:00,675261.8040400045
2016-12-12 14:15:00,675261.8040400045
2016-12-12 14:20:00,676287.8040400045
2016-12-12 14:25:00,677529.8040400045
2016-12-12 14:30:00,675423.8040400045
2016-12-12 14:35:00,676611.8040400045
2016-12-12 14:40:00,676881.8040400045
2016-12-12 14:45:00,677529.8040400045
2016-12-12 14:50:00,677313.8040400045
2016-12-12 14:55:00,677745.8040400045
2016-12-12 15:00:00,678393.8040400045
2016-12-13 09:35:00,679689.8040400045
2016-12-13 09:40:00,679689.8040400045
2016-12-13 09:45:00,676881.8040400045
2016-12-13 09:50:00,676773.8040400045
2016-12-13 09:55:00,678123.8040400045
2016-12-13 10:00:00,678447.8040400046
2016-12-13 10:05:00,677313.8040400045
2016-12-13 10:10:00,676935.8040400045
2016-12-13 10:15:00,678339.8040400046
2016-12-13 10:20:00,679419.8040400046
2016-12-13 10:25:00,679257.8040400046
2016-12-13 10:30:00,678771.8040400046
2016-12-13 10:35:00,679203.8040400046
2016-12-13 10:40:00,679203.8040400046
2016-12-13 10:45:00,679365.8040400046
2016-12-13 10:50:00,680661.8040400046
2016-12-13 10:55:00,679851.8040400046
2016-12-13 11:00:00,680229.8040400046
2016-12-13 11:05:00,681147.8040400046
2016-12-13 11:10:00,683199.8040400046
2016-12-13 11:15:00,683037.8040400046
2016-12-13 11:20:00,681741.8040400046
2016-12-13 11:25:00,681039.8040400046
2016-12-13 11:30:00,680823.8040400046
2016-12-13 13:05:00,680499.8040400046
2016-12-13 13:10:00,680175.8040400045
2016-12-13 13:15:00,678609.8040400046
2016-12-13 13:20:00,677421.8040400046
2016-12-13 13:25:00,678123.8040400046
2016-12-13 13:30:00,677691.8040400046
2016-12-13 13:35:00,676287.8040400046
2016-12-13 13:40:00,676719.8040400046
2016-12-13 13:45:00,678015.8040400045
2016-12-13 13:50:00,677583.8040400045
2016-12-13 13:55:00,677367.8040400046
2016-12-13 14:00:00,680338.9751200044
2016-12-13 14:05:00,681922.9751200044
2016-12-13 14:10:00,682252.9751200044
2016-12-13 14:15:00,681592.9751200044
2016-12-13 14:20:00,683242.9751200044
2016-12-13 14:25:00,682648.9751200044
2016-12-13 14:30:00,681394.9751200045
2016-12-13 14:35:00,680998.9751200044
2016-12-13 14:40:00,682120.9751200044
2016-12-13 14:45:00,681790.9751200044
2016-12-13 14:50:00,680338.9751200044
2016-12-13 14:55:00,680404.9751200045
2016-12-13 15:00:00,678622.9751200045
2016-12-14 09:35:00,679414.9751200045
2016-12-14 09:40:00,679282.9751200045
2016-12-14 09:45:00,679414.9751200045
2016-12-14 09:50:00,679084.9751200045
2016-12-14 09:55:00,681592.9751200045
2016-12-14 10:00:00,681328.9751200045
2016-12-14 10:05:00,680272.9751200045
2016-12-14 10:10:00,679480.9751200045
2016-12-14 10:15:00,679612.9751200045
2016-12-14 10:20:00,679744.9751200045
2016-12-14 10:25:00,678490.9751200045
2016-12-14 10:30:00,678820.9751200045
2016-12-14 10:35:00,679348.9751200045
2016-12-14 10:40:00,678820.9751200045
2016-12-14 10:45:00,677434.9751200045
2016-12-14 10:50:00,676642.9751200045
2016-12-14 10:55:00,676906.9751200045
2016-12-14 11:00:00,676782.2428000047
2016-12-14 11:05:00,676566.2428000047
2016-12-14 11:10:00,677052.2428000047
2016-12-14 11:15:00,675594.2428000047
2016-12-14 11:20:00,674892.2428000047
2016-12-14 11:25:00,674784.2428000047
2016-12-14 11:30:00,673758.2428000047
2016-12-14 13:05:00,674784.2428000047
2016-12-14 13:10:00,674946.2428000047
2016-12-14 13:15:00,675169.3918000046
2016-12-14 13:20:00,675103.3918000046
2016-12-14 13:25:00,674443.3918000046
2016-12-14 13:30:00,674839.3918000046
2016-12-14 13:35:00,675895.3918000048
2016-12-14 13:40:00,675763.3918000048
2016-12-14 13:45:00,676027.3918000046
2016-12-14 13:50:00,676159.3918000046
2016-12-14 13:55:00,675697.3918000046
2016-12-14 14:00:00,675697.3918000046
2016-12-14 14:05:00,675235.3918000048
2016-12-14 14:10:00,675103.3918000048
2016-12-14 14:15:00,674509.3918000048
2016-12-14 14:20:00,674641.3918000048
2016-12-14 14:25:00,673915.3918000048
2016-12-14 14:30:00,672001.3918000048
2016-12-14 14:35:00,672991.3918000048
2016-12-14 14:40:00,674504.6070400048
2016-12-14 14:45:00,674234.6070400048
2016-12-14 14:50:00,677798.6070400048
2016-12-14 14:55:00,678284.6070400048
2016-12-14 15:00:00,678176.6070400048
2016-12-15 09:35:00,686708.6070400048
2016-12-15 09:40:00,684008.6070400048
2016-12-15 09:45:00,688328.6070400048
2016-12-15 09:50:00,695672.6070400048
2016-12-15 09:55:00,693782.6070400048
2016-12-15 10:00:00,691730.6070400048
2016-12-15 10:05:00,691838.6070400048
2016-12-15 10:10:00,692594.6070400048
2016-12-15 10:15:00,693512.6070400047
2016-12-15 10:20:00,692648.6070400047
2016-12-15 10:25:00,691676.6070400047
2016-12-15 10:30:00,690650.6070400047
2016-12-15 10:35:00,689462.6070400047
2016-12-15 10:40:00,688436.6070400048
2016-12-15 10:45:00,688814.6070400048
2016-12-15 10:50:00,689732.6070400047
2016-12-15 10:55:00,688706.6070400048
2016-12-15 11:00:00,689624.6070400048
2016-12-15 11:05:00,689246.6070400048
2016-12-15 11:10:00,688436.6070400048
2016-12-15 11:15:00,687896.6070400048
2016-12-15 11:20:00,686870.6070400048
2016-12-15 11:25:00,687950.6070400048
2016-12-15 11:30:00,690488.6070400048
2016-12-15 13:05:00,689300.6070400048
2016-12-15 13:10:00,690488.6070400048
2016-12-15 13:15:00,690164.6070400048
2016-12-15 13:20:00,691028.6070400048
2016-12-15 13:25:00,691460.6070400048
2016-12-15 13:30:00,692756.6070400048
2016-12-15 13:35:00,692432.6070400047
2016-12-15 13:40:00,693188.6070400047
2016-12-15 13:45:00,692918.6070400047
2016-12-15 13:50:00,696320.6070400047
2016-12-15 13:55:00,693674.6070400048
2016-12-15 14:00:00,694376.6070400048
2016-12-15 14:05:00,697076.6070400048
2016-12-15 14:10:00,697508.6070400048
2016-12-15 14:15:00,696806.6070400048
2016-12-15 14:20:00,701126.6070400048
2016-12-15 14:25:00,697508.6070400048
2016-12-15 14:30:00,696428.6070400048
2016-12-15 14:35:00,696104.6070400048
2016-12-15 14:40:00,696428.6070400048
2016-12-15 14:45:00,697886.6070400048
2016-12-15 14:50:00,698426.6070400048
2016-12-15 14:55:00,696266.6070400048
2016-12-15 15:00:00,697616.6070400048
2016-12-16 09:35:00,693944.6070400048
2016-12-16 09:40:00,694538.6070400048
2016-12-16 09:45:00,694646.6070400048
2016-12-16 09:50:00,695618.6070400048
2016-12-16 09:55:00,694322.6070400048
2016-12-16 10:00:00,694214.6070400049
2016-12-16 10:05:00,692486.6070400049
2016-12-16 10:10:00,693404.6070400049
2016-12-16 10:15:00,694052.6070400048
2016-12-16 10:20:00,692432.6070400048
2016-12-16 10:25:00,692648.6070400048
2016-12-16 10:30:00,692216.6070400048
2016-12-16 10:35:00,690974.6070400048
2016-12-16 10:40:00,691190.6070400047
2016-12-16 10:45:00,692554.7441200047
2016-12-16 10:50:00,691564.7441200047
2016-12-16 10:55:00,691696.7441200047
2016-12-16 11:00:00,690904.7441200047
2016-12-16 11:05:00,690640.7441200048
2016-12-16 11:10:00,690310.7441200048
2016-12-16 11:15:00,691366.7441200048
2016-12-16 11:20:00,691300.7441200048
2016-12-16 11:25:00,690112.7441200047
2016-12-16 11:30:00,691234.7441200047
2016-12-16 13:05:00,690640.7441200048
2016-12-16 13:10:00,690706.7441200048
2016-12-16 13:15:00,689254.7441200048
2016-12-16 13:20:00,689317.0578400048
2016-12-16 13:25:00,688885.0578400048
2016-12-16 13:30:00,689533.0578400048
2016-12-16 13:35:00,688291.0578400048
2016-12-16 13:40:00,688291.0578400048
2016-12-16 13:45:00,687265.0578400048
2016-12-16 13:50:00,686239.0578400048
2016-12-16 13:55:00,684867.2170000048
2016-12-16 14:00:00,685329.2170000047
2016-12-16 14:05:00,684207.2170000048
2016-12-16 14:10:00,683349.2170000047
2016-12-16 14:15:00,683217.2170000048
2016-12-16 14:20:00,684405.2170000048
2016-12-16 14:25:00,686385.2170000048
2016-12-16 14:30:00,686715.2170000048
2016-12-16 14:35:00,684009.2170000047
2016-12-16 14:40:00,683217.2170000048
2016-12-16 14:45:00,683811.2170000047
2016-12-16 14:50:00,683019.2170000047
2016-12-16 14:55:00,682359.2170000047
2016-12-16 15:00:00,683151.2170000047
2016-12-19 09:35:00,681105.2170000047
2016-12-19 09:40:00,678267.2170000047
2016-12-19 09:45:00,679719.2170000046
2016-12-19 09:50:00,679559.6438800046
2016-12-19 09:55:00,679019.6438800046
2016-12-19 10:00:00,679181.6438800046
2016-12-19 10:05:00,679613.6438800046
2016-12-19 10:10:00,680423.6438800046
2016-12-19 10:15:00,679613.6438800046
2016-12-19 10:20:00,679235.6438800048
2016-12-19 10:25:00,678695.6438800048
2016-12-19 10:30:00,679019.6438800048
2016-12-19 10:35:00,679991.6438800048
2016-12-19 10:40:00,679559.6438800048
2016-12-19 10:45:00,679397.6438800048
2016-12-19 10:50:00,680207.6438800048
2016-12-19 10:55:00,680261.6438800048
2016-12-19 11:00:00,680747.6438800048
2016-12-19 11:05:00,679937.6438800048
2016-12-19 11:10:00,679829.6438800048
2016-12-19 11:15:00,679883.6438800048
2016-12-19 11:20:00,679289.6438800048
2016-12-19 11:25:00,678533.6438800048
2016-12-19 11:30:00,677885.6438800049
2016-12-19 13:05:00,678479.6438800049
2016-12-19 13:10:00,678695.6438800049
2016-12-19 13:15:00,678479.6438800049
2016-12-19 13:20:00,678317.6438800049
2016-12-19 13:25:00,678533.6438800048
2016-12-19 13:30:00,679181.6438800048
2016-12-19 13:35:00,679289.6438800048
2016-12-19 13:40:00,678911.6438800048
2016-12-19 13:45:00,679181.6438800048
2016-12-19 13:50:00,679073.6438800048
2016-12-19 13:55:00,679775.6438800049
2016-12-19 14:00:00,680153.6438800048
2016-12-19 14:05:00,679775.6438800049
2016-12-19 14:10:00,679829.6438800049
2016-12-19 14:15:00,680261.6438800049
2016-12-19 14:20:00,681233.6438800049
2016-12-19 14:25:00,680963.6438800049
2016-12-19 14:30:00,679991.6438800049
2016-12-19 14:35:00,680261.6438800049
2016-12-19 14:40:00,681287.6438800049
2016-12-19 14:45:00,682421.6438800049
2016-12-19 14:50:00,682475.643880005
2016-12-19 14:55:00,681935.643880005
2016-12-19 15:00:00,680909.643880005
2016-12-20 09:35:00,681179.643880005
2016-12-20 09:40:00,683231.643880005
2016-12-20 09:45:00,681827.643880005
2016-12-20 09:50:00,682583.6438800049
2016-12-20 09:55:00,682691.6438800049
2016-12-20 10:00:00,685013.6438800049
2016-12-20 10:05:00,685391.6438800049
2016-12-20 10:10:00,686255.643880005
2016-12-20 10:15:00,687389.643880005
2016-12-20 10:20:00,686039.643880005
2016-12-20 10:25:00,686525.643880005
2016-12-20 10:30:00,688631.6438800049
2016-12-20 10:35:00,687713.6438800049
2016-12-20 10:40:00,690845.643880005
2016-12-20 10:45:00,689981.6438800049
2016-12-20 10:50:00,689927.6438800049
2016-12-20 10:55:00,689441.6438800049
2016-12-20 11:00:00,688685.643880005
2016-12-20 11:05:00,688793.6438800049
2016-12-20 11:10:00,688901.6438800049
2016-12-20 11:15:00,686309.6438800049
2016-12-20 11:20:00,684905.6438800049
2016-12-20 11:25:00,686255.6438800049
2016-12-20 11:30:00,686201.6438800048
2016-12-20 13:05:00,686795.6438800049
2016-12-20 13:10:00,687767.6438800049
2016-12-20 13:15:00,687929.6438800049
2016-12-20 13:20:00,687929.6438800049
2016-12-20 13:25:00,688901.6438800049
2016-12-20 13:30:00,689981.6438800049
2016-12-20 13:35:00,689225.643880005
2016-12-20 13:40:00,688847.643880005
2016-12-20 13:45:00,689981.643880005
2016-12-20 13:50:00,690359.643880005
2016-12-20 13:55:00,690305.643880005
2016-12-20 14:00:00,689981.6438800049
2016-12-20 14:05:00,691385.643880005
2016-12-20 14:10:00,691709.643880005
2016-12-20 14:15:00,691007.643880005
2016-12-20 14:20:00,691439.643880005
2016-12-20 14:25:00,691655.643880005
2016-12-20 14:30:00,693599.643880005
2016-12-20 14:35:00,690953.643880005
2016-12-20 14:40:00,692303.643880005
2016-12-20 14:45:00,691763.643880005
2016-12-20 14:50:00,690845.6438800051
2016-12-20 14:55:00,689603.643880005
2016-12-20 15:00:00,687659.643880005
2016-12-21 09:35:00,683393.643880005
2016-12-21 09:40:00,684419.643880005
2016-12-21 09:45:00,682583.643880005
2016-12-21 09:50:00,680369.643880005
2016-12-21 09:55:00,680315.643880005
2016-12-21 10:00:00,680438.087320005
2016-12-21 10:05:00,679580.087320005
2016-12-21 10:10:00,681164.087320005
2016-12-21 10:15:00,679910.087320005
2016-12-21 10:20:00,681362.087320005
2016-12-21 10:25:00,683606.0873200049
2016-12-21 10:30:00,684398.0873200049
2016-12-21 10:35:00,682418.0873200049
2016-12-21 10:40:00,681890.0873200049
2016-12-21 10:45:00,682682.0873200049
2016-12-21 10:50:00,680966.0873200048
2016-12-21 10:55:00,681164.0873200049
2016-12-21 11:00:00,681626.0873200048
2016-12-21 11:05:00,682220.0873200048
2016-12-21 11:10:00,681164.0873200048
2016-12-21 11:15:00,680306.0873200047
2016-12-21 11:20:00,680504.0873200048
2016-12-21 11:25:00,681428.0873200047
2016-12-21 11:30:00,682352.0873200047
2016-12-21 13:05:00,681956.0873200046
2016-12-21 13:10:00,682880.0873200046
2016-12-21 13:15:00,682352.0873200046
2016-12-21 13:20:00,681956.0873200045
2016-12-21 13:25:00,681560.0873200045
2016-12-21 13:30:00,682616.0873200045
2016-12-21 13:35:00,683870.0873200045
2016-12-21 13:40:00,682286.0873200045
2016-12-21 13:45:00,682352.0873200046
2016-12-21 13:50:00,682616.0873200045
2016-12-21 13:55:00,683144.0873200046
2016-12-21 14:00:00,680900.0873200046
2016-12-21 14:05:00,680306.0873200046
2016-12-21 14:10:00,680174.0873200047
2016-12-21 14:15:00,678920.0873200047
2016-12-21 14:20:00,680900.0873200047
2016-12-21 14:25:00,681296.0873200047
2016-12-21 14:30:00,680504.0873200048
2016-12-21 14:35:00,681098.0873200047
2016-12-21 14:40:00,680240.0873200047
2016-12-21 14:45:00,682220.0873200047
2016-12-21 14:50:00,681626.0873200047
2016-12-21 14:55:00,682484.0873200048
2016-12-21 15:00:00,683210.0873200048
2016-12-22 09:35:00,681494.0873200048
2016-12-22 09:40:00,682352.0873200048
2016-12-22 09:45:00,682418.0873200048
2016-12-22 09:50:00,681296.0873200048
2016-12-22 09:55:00,679712.0873200049
2016-12-22 10:00:00,679976.0873200048
2016-12-22 10:05:00,679844.0873200049
2016-12-22 10:10:00,680174.0873200049
2016-12-22 10:15:00,679976.0873200048
2016-12-22 10:20:00,679976.0873200048
2016-12-22 10:25:00,680104.5528400049
2016-12-22 10:30:00,682318.552840005
2016-12-22 10:35:00,682102.552840005
2016-12-22 10:40:00,681076.552840005
2016-12-22 10:45:00,680590.5528400051
2016-12-22 10:50:00,680536.552840005
2016-12-22 10:55:00,680266.552840005
2016-12-22 11:00:00,680752.552840005
2016-12-22 11:05:00,681346.552840005
2016-12-22 11:10:00,681616.552840005
2016-12-22 11:15:00,682534.552840005
2016-12-22 11:20:00,681994.552840005
2016-12-22 11:25:00,680968.5528400051
2016-12-22 11:30:00,680860.5528400051
2016-12-22 13:05:00,681940.5528400051
2016-12-22 13:10:00,682048.5528400051
2016-12-22 13:15:00,682696.552840005
2016-12-22 13:20:00,681562.552840005
2016-12-22 13:25:00,681616.552840005
2016-12-22 13:30:00,681940.5528400051
2016-12-22 13:35:00,681940.5528400051
2016-12-22 13:40:00,681022.5528400051
2016-12-22 13:45:00,681940.5528400051
2016-12-22 13:50:00,681508.5528400051
2016-12-22 13:55:00,681778.5528400051
2016-12-22 14:00:00,680482.5528400051
2016-12-22 14:05:00,679024.5528400051
2016-12-22 14:10:00,679456.5528400051
2016-12-22 14:15:00,679564.5528400051
2016-12-22 14:20:00,679942.5528400051
2016-12-22 14:25:00,679186.5528400051
2016-12-22 14:30:00,678970.5528400053
2016-12-22 14:35:00,679510.5528400053
2016-12-22 14:40:00,679134.9907600052
2016-12-22 14:45:00,678210.9907600053
2016-12-22 14:50:00,679134.9907600052
2016-12-22 14:55:00,679266.9907600052
2016-12-22 15:00:00,678606.9907600052
2016-12-23 09:35:00,677418.9907600052
2016-12-23 09:40:00,676560.9907600052
2016-12-23 09:45:00,676758.9907600052
2016-12-23 09:50:00,676296.9907600052
2016-12-23 09:55:00,675174.9907600052
2016-12-23 10:00:00,675273.5942800051
2016-12-23 10:05:00,676731.5942800051
2016-12-23 10:10:00,676515.5942800051
2016-12-23 10:15:00,676893.5942800051
2016-12-23 10:20:00,678513.5942800051
2016-12-23 10:25:00,678297.5942800052
2016-12-23 10:30:00,678351.5942800052
2016-12-23 10:35:00,678027.5942800052
2016-12-23 10:40:00,677919.5942800052
2016-12-23 10:45:00,677109.5942800052
2016-12-23 10:50:00,678027.5942800052
2016-12-23 10:55:00,677271.5942800052
2016-12-23 11:00:00,677109.5942800052
2016-12-23 11:05:00,676191.5942800052
2016-12-23 11:10:00,677271.5942800052
2016-12-23 11:15:00,677649.5942800052
2016-12-23 11:20:00,678243.5942800052
2016-12-23 11:25:00,678513.5942800052
2016-12-23 11:30:00,678729.5942800052
2016-12-23 13:05:00,679161.5942800052
2016-12-23 13:10:00,679809.5942800052
2016-12-23 13:15:00,679917.5942800052
2016-12-23 13:20:00,679161.5942800052
2016-12-23 13:25:00,680511.5942800052
2016-12-23 13:30:00,679323.5942800052
2016-12-23 13:35:00,680025.5942800052
2016-12-23 13:40:00,679701.5942800052
2016-12-23 13:45:00,679701.5942800052
2016-12-23 13:50:00,680403.5942800052
2016-12-23 13:55:00,681267.5942800053
2016-12-23 14:00:00,681051.5942800053
2016-12-23 14:05:00,679863.5942800053
2016-12-23 14:10:00,680241.5942800053
2016-12-23 14:15:00,681429.5942800053
2016-12-23 14:20:00,682077.5942800053
2016-12-23 14:25:00,680943.5942800052
2016-12-23 14:30:00,680511.5942800052
2016-12-23 14:35:00,679971.5942800052
2016-12-23 14:40:00,678783.5942800052
2016-12-23 14:45:00,680673.5942800052
2016-12-23 14:50:00,681699.5942800052
2016-12-23 14:55:00,680835.5942800051
2016-12-23 15:00:00,678891.5942800051
2016-12-26 09:35:00,684885.5942800051
2016-12-26 09:40:00,687261.5942800051
2016-12-26 09:45:00,689097.5942800051
2016-12-26 09:50:00,689421.5942800051
2016-12-26 09:55:00,687531.5942800051
2016-12-26 10:00:00,687099.5942800051
2016-12-26 10:05:00,685857.5942800051
2016-12-26 10:10:00,686991.5942800051
2016-12-26 10:15:00,687855.5942800051
2016-12-26 10:20:00,687639.5942800052
2016-12-26 10:25:00,687909.5942800052
2016-12-26 10:30:00,688665.5942800051
2016-12-26 10:35:00,688071.5942800051
2016-12-26 10:40:00,689637.5942800051
2016-12-26 10:45:00,687909.5942800051
2016-12-26 10:50:00,686991.5942800051
2016-12-26 10:55:00,687747.5942800051
2016-12-26 11:00:00,687261.5942800051
2016-12-26 11:05:00,686073.5942800051
2016-12-26 11:10:00,686073.5942800051
2016-12-26 11:15:00,685371.5942800051
2016-12-26 11:20:00,685587.5942800051
2016-12-26 11:25:00,685695.594280005
2016-12-26 11:30:00,685101.594280005
2016-12-26 13:05:00,685911.594280005
2016-12-26 13:10:00,685965.594280005
2016-12-26 13:15:00,684507.5942800051
2016-12-26 13:20:00,684345.594280005
2016-12-26 13:25:00,681915.594280005
2016-12-26 13:30:00,682401.594280005
2016-12-26 13:35:00,682293.594280005
2016-12-26 13:40:00,682779.594280005
2016-12-26 13:45:00,683265.5942800049
2016-12-26 13:50:00,681429.594280005
2016-12-26 13:55:00,682962.5041600049
2016-12-26 14:00:00,684084.5041600049
2016-12-26 14:05:00,686130.5041600049
2016-12-26 14:10:00,688110.5041600049
2016-12-26 14:15:00,687120.5041600049
2016-12-26 14:20:00,688968.5041600049
2016-12-26 14:25:00,690552.5041600049
2016-12-26 14:30:00,689100.5041600049
2016-12-26 14:35:00,689694.5041600049
2016-12-26 14:40:00,690618.5041600048
2016-12-26 14:45:00,689166.5041600049
2016-12-26 14:50:00,689562.5041600049
2016-12-26 14:55:00,689694.5041600049
2016-12-26 15:00:00,689430.5041600049
2016-12-27 09:35:00,690552.5041600049
2016-12-27 09:40:00,693126.5041600049
2016-12-27 09:45:00,693588.5041600048
2016-12-27 09:50:00,692070.5041600048
2016-12-27 09:55:00,692796.5041600049
2016-12-27 10:00:00,693390.5041600048
2016-12-27 10:05:00,692466.5041600049
2016-12-27 10:10:00,693918.5041600048
2016-12-27 10:15:00,692730.5041600048
2016-12-27 10:20:00,692004.5041600048
2016-12-27 10:25:00,692334.5041600048
2016-12-27 10:30:00,693258.5041600047
2016-12-27 10:35:00,692202.5041600047
2016-12-27 10:40:00,691938.5041600047
2016-12-27 10:45:00,692730.5041600047
2016-12-27 10:50:00,692400.5041600047
2016-12-27 10:55:00,692004.5041600047
2016-12-27 11:00:00,692994.5041600047
2016-12-27 11:05:00,692994.5041600047
2016-12-27 11:10:00,692994.5041600047
2016-12-27 11:15:00,691872.5041600047
2016-12-27 11:20:00,692202.5041600047
2016-12-27 11:25:00,692268.5041600047
2016-12-27 11:30:00,692928.5041600047
2016-12-27 13:05:00,692862.5041600047
2016-12-27 13:10:00,693060.5041600047
2016-12-27 13:15:00,692730.5041600047
2016-12-27 13:20:00,692136.5041600048
2016-12-27 13:25:00,692400.5041600047
2016-12-27 13:30:00,691872.5041600047
2016-12-27 13:35:00,691872.5041600047
2016-12-27 13:40:00,691146.5041600047
2016-12-27 13:45:00,691542.5041600047
2016-12-27 13:50:00,692004.5041600047
2016-12-27 13:55:00,691080.5041600047
2016-12-27 14:00:00,690882.5041600047
2016-12-27 14:05:00,690618.5041600047
2016-12-27 14:10:00,691212.5041600047
2016-12-27 14:15:00,689826.5041600047
2016-12-27 14:20:00,689958.5041600046
2016-12-27 14:25:00,689892.5041600046
2016-12-27 14:30:00,690024.5041600046
2016-12-27 14:35:00,690024.5041600046
2016-12-27 14:40:00,688563.0800800045
2016-12-27 14:45:00,688725.0800800045
2016-12-27 14:50:00,689481.0800800045
2016-12-27 14:55:00,689589.0800800045
2016-12-27 15:00:00,689643.0800800045
2016-12-28 09:35:00,687969.0800800045
2016-12-28 09:40:00,688617.0800800045
2016-12-28 09:45:00,689265.0800800044
2016-12-28 09:50:00,689049.0800800045
2016-12-28 09:55:00,689211.0800800045
2016-12-28 10:00:00,689805.0800800045
2016-12-28 10:05:00,690885.0800800045
2016-12-28 10:10:00,691695.0800800045
2016-12-28 10:15:00,691641.0800800045
2016-12-28 10:20:00,692127.0800800045
2016-12-28 10:25:00,691965.0800800044
2016-12-28 10:30:00,691587.0800800045
2016-12-28 10:35:00,691533.0800800044
2016-12-28 10:40:00,691695.0800800044
2016-12-28 10:45:00,692073.0800800044
2016-12-28 10:50:00,691857.0800800045
2016-12-28 10:55:00,691155.0800800044
2016-12-28 11:00:00,691587.0800800045
2016-12-28 11:05:00,692397.0800800045
2016-12-28 11:10:00,692343.0800800044
2016-12-28 11:15:00,693639.0800800044
2016-12-28 11:20:00,692451.0800800044
2016-12-28 11:25:00,692451.0800800044
2016-12-28 11:30:00,692721.0800800044
2016-12-28 13:05:00,692937.0800800044
2016-12-28 13:10:00,691317.0800800044
2016-12-28 13:15:00,691641.0800800044
