date,amount,price,sid,symbol,value
2016-07-18 15:00:00+00:00,1,2362.0,0,leg,-2362.0
2016-07-18 15:00:00+00:00,-1,431.0,1,right,431.0
2016-07-19 09:10:00+00:00,-1,2340.0,0,leg,2340.0
2016-07-19 09:10:00+00:00,1,432.0,1,right,-432.0
2016-07-19 15:00:00+00:00,1,2303.0,0,leg,-2303.0
2016-07-19 15:00:00+00:00,-1,425.0,1,right,425.0
2016-07-22 09:10:00+00:00,-1,2356.0,0,leg,2356.0
2016-07-22 09:10:00+00:00,1,441.5,1,right,-441.5
2016-07-22 15:00:00+00:00,1,2316.0,0,leg,-2316.0
2016-07-22 15:00:00+00:00,-1,428.5,1,right,428.5
2016-07-27 09:35:00+00:00,1,2446.0,0,leg,-2446.0
2016-07-27 09:35:00+00:00,-1,463.0,1,right,463.0
2016-07-27 15:00:00+00:00,-1,2397.0,0,leg,2397.0
2016-07-27 15:00:00+00:00,1,460.5,1,right,-460.5
2016-07-28 09:25:00+00:00,1,2474.0,0,leg,-2474.0
2016-07-28 09:25:00+00:00,-1,466.5,1,right,466.5
2016-07-28 15:00:00+00:00,-1,2484.0,0,leg,2484.0
2016-07-28 15:00:00+00:00,1,473.0,1,right,-473.0
2016-08-10 11:20:00+00:00,1,2591.0,0,leg,-2591.0
2016-08-10 11:20:00+00:00,-1,494.0,1,right,494.0
2016-08-10 15:00:00+00:00,-1,2586.0,0,leg,2586.0
2016-08-10 15:00:00+00:00,1,493.0,1,right,-493.0
2016-08-18 09:45:00+00:00,-1,2565.0,0,leg,2565.0
2016-08-18 09:45:00+00:00,1,437.5,1,right,-437.5
2016-08-18 15:00:00+00:00,1,2547.0,0,leg,-2547.0
2016-08-18 15:00:00+00:00,-1,435.0,1,right,435.0
2016-08-29 09:10:00+00:00,-1,2465.0,0,leg,2465.0
2016-08-29 09:10:00+00:00,1,421.0,1,right,-421.0
2016-08-29 15:00:00+00:00,1,2476.0,0,leg,-2476.0
2016-08-29 15:00:00+00:00,-1,422.0,1,right,422.0
2016-08-30 11:05:00+00:00,-1,2444.0,0,leg,2444.0
2016-08-30 11:05:00+00:00,1,420.0,1,right,-420.0
